,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,sector,investment in cr,number_of_employees
3030,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,R&D,0.25,10
3031,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Pharmaceuticals and Chemicals,227.7364,1353
3032,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Paper and Printing,5.5325,80
3033,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Others,7.8791,33
3034,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Food Processing,1.121,8
3035,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Engineering,14.8626,144
3036,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,Beverages,0.25,5
3037,17_2,2021-06-01,5522,365428582,5912,429095813,Sangareddy,Jun,Q1,2021,4694,722,41,46,3849,1049,22,251,332,4386,1002,115,5145,358,5177,326,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.24,15
3038,23_2,2021-06-01,2777,45943674,3339,55359358,Suryapet,Jun,Q1,2021,2552,1178,6,2,2342,234,16,745,401,3436,246,56,3655,83,3328,410,Pharmaceuticals and Chemicals,0.1,3
3039,19_4,2021-06-01,159,2423000,173,2646000,Kumurambheem Asifabad,Jun,Q1,2021,745,112,2,0,701,56,8,12,82,787,52,20,832,27,769,90,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,15
3040,19_3,2021-06-01,749,13915625,1110,23605893,Mancherial,Jun,Q1,2021,1740,344,0,4,1550,211,18,107,202,1839,212,37,2006,82,1870,218,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.22,15
3041,19_3,2021-06-01,749,13915625,1110,23605893,Mancherial,Jun,Q1,2021,1740,344,0,4,1550,211,18,107,202,1839,212,37,2006,82,1870,218,Food Processing,0.15,3
3042,18_2,2021-06-01,1940,26525454,2169,29840275,Kamareddy,Jun,Q1,2021,3115,441,19,2,2956,199,13,238,171,3337,205,35,3469,108,3397,180,Wood and Leather,0.12,6
3043,18_2,2021-06-01,1940,26525454,2169,29840275,Kamareddy,Jun,Q1,2021,3115,441,19,2,2956,199,13,238,171,3337,205,35,3469,108,3397,180,Pharmaceuticals and Chemicals,217.0,1260
3044,18_2,2021-06-01,1940,26525454,2169,29840275,Kamareddy,Jun,Q1,2021,3115,441,19,2,2956,199,13,238,171,3337,205,35,3469,108,3397,180,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.58,12
3045,18_2,2021-06-01,1940,26525454,2169,29840275,Kamareddy,Jun,Q1,2021,3115,441,19,2,2956,199,13,238,171,3337,205,35,3469,108,3397,180,Agro based incl Cold Storages,5.5213,17
3046,19_1,2021-06-01,1088,17827544,2045,18942852,Adilabad,Jun,Q1,2021,1262,126,7,0,1177,130,5,3,80,1255,121,19,1355,40,1310,85,Food Processing,0.08,1
3047,18_1,2021-06-01,4124,74337430,5103,81996371,Nizamabad,Jun,Q1,2021,4889,682,54,4,4539,483,32,304,271,5099,491,39,5482,147,5330,299,Food Processing,1.814,30
3048,18_1,2021-06-01,4124,74337430,5103,81996371,Nizamabad,Jun,Q1,2021,4889,682,54,4,4539,483,32,304,271,5099,491,39,5482,147,5330,299,Engineering,0.154,10
3049,18_1,2021-06-01,4124,74337430,5103,81996371,Nizamabad,Jun,Q1,2021,4889,682,54,4,4539,483,32,304,271,5099,491,39,5482,147,5330,299,Agro based incl Cold Storages,1.4975,24
3050,19_2,2021-06-01,1115,14269120,1194,15483510,Nirmal,Jun,Q1,2021,2044,314,4,1,1934,141,13,189,86,2199,145,19,2298,65,2266,97,Agro based incl Cold Storages,0.19,3
3051,19_2,2021-06-01,1115,14269120,1194,15483510,Nirmal,Jun,Q1,2021,2044,314,4,1,1934,141,13,189,86,2199,145,19,2298,65,2266,97,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.3975,14
3052,19_2,2021-06-01,1115,14269120,1194,15483510,Nirmal,Jun,Q1,2021,2044,314,4,1,1934,141,13,189,86,2199,145,19,2298,65,2266,97,Food Processing,0.71,0
3053,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Wood and Leather,1.46,30
3054,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Plastic and Rubber,430.033,336
3055,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Pharmaceuticals and Chemicals,0.8,25
3056,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Others,0.2,10
3057,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Food Processing,0.715,19
3058,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Engineering,6.2062,30
3059,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Electrical and Electronic Products,34.0133,500
3060,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,Agro based incl Cold Storages,1.0222,10
3061,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.35,19
3062,15_1,2021-06-01,18333,2077594946,20683,2221325990,Rangareddy,Jun,Q1,2021,13192,1645,225,47,9323,4874,0,88,824,10145,4534,430,13413,1696,14342,767,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.85,65
3063,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Engineering,2.0,20
3064,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Food Processing,6.0236,51
3065,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Granite and Stone Crushing,1.83,60
3066,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Paper and Printing,0.25,7
3067,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Pharmaceuticals and Chemicals,32.0772,112
3068,17_1,2021-06-01,836,25002516,984,26019782,Medak,Jun,Q1,2021,1836,857,9,6,1709,161,12,502,324,2530,154,24,2630,78,2382,326,Textiles,0.7667,8
3069,21_3,2021-06-01,920,16105494,1033,18038464,Jangoan,Jun,Q1,2021,1328,554,0,0,1215,113,2,393,159,1760,111,11,1825,57,1725,157,Agro based incl Cold Storages,0.6713,16
3070,15_3,2021-06-01,1140,19334338,1188,21226533,Vikarabad,Jun,Q1,2021,3448,531,10,7,3153,355,34,284,170,3595,363,38,3846,150,3798,198,Granite and Stone Crushing,0.146,5
3071,15_3,2021-06-01,1140,19334338,1188,21226533,Vikarabad,Jun,Q1,2021,3448,531,10,7,3153,355,34,284,170,3595,363,38,3846,150,3798,198,Food Processing,0.035,1
3072,14_1,2021-07-01,2997,103057135,3165,83807604,Mahabubnagar,Jul,Q2,2021,3183,748,15,2,2837,432,27,286,366,3465,435,48,3800,148,3567,381,Plastic and Rubber,19.3559,55
3073,14_1,2021-07-01,2997,103057135,3165,83807604,Mahabubnagar,Jul,Q2,2021,3183,748,15,2,2837,432,27,286,366,3465,435,48,3800,148,3567,381,Pharmaceuticals and Chemicals,64.2506,366
3074,14_1,2021-07-01,2997,103057135,3165,83807604,Mahabubnagar,Jul,Q2,2021,3183,748,15,2,2837,432,27,286,366,3465,435,48,3800,148,3567,381,Food Processing,8.9486,28
3075,14_1,2021-07-01,2997,103057135,3165,83807604,Mahabubnagar,Jul,Q2,2021,3183,748,15,2,2837,432,27,286,366,3465,435,48,3800,148,3567,381,"Cement, Cement & Concrete Products, Fly Ash Bricks",17.72,45
3076,17_3,2021-07-01,3780,59350115,3810,61291921,Siddipet,Jul,Q2,2021,2717,548,48,29,2473,357,35,311,166,2932,341,69,3191,151,3151,191,Food Processing,0.48,16
3077,17_3,2021-07-01,3780,59350115,3810,61291921,Siddipet,Jul,Q2,2021,2717,548,48,29,2473,357,35,311,166,2932,341,69,3191,151,3151,191,Agro based incl Cold Storages,0.24,6
3078,20_3,2021-07-01,1837,25197803,1846,25639313,Rajanna Sircilla,Jul,Q2,2021,1253,205,24,0,1131,159,1,68,123,1318,144,20,1425,57,1364,118,Agro based incl Cold Storages,1.76,59
3079,20_3,2021-07-01,1837,25197803,1846,25639313,Rajanna Sircilla,Jul,Q2,2021,1253,205,24,0,1131,159,1,68,123,1318,144,20,1425,57,1364,118,Engineering,0.34,10
3080,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,Agro based incl Cold Storages,0.22,15
3081,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.0925,5
3082,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,Food Processing,0.4814,15
3083,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,Granite and Stone Crushing,0.13,15
3084,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,Wood and Leather,0.19,14
3085,21_5,2021-07-01,1445,30124782,1826,31574314,Mahabubabad,Jul,Q2,2021,1967,501,0,2,1829,151,13,168,309,2288,145,37,2411,59,2151,319,Engineering,0.07,4
3086,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Paper and Printing,0.3,8
3087,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Food Processing,4.1655,28
3088,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Engineering,13.9904,125
3089,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Plastic and Rubber,0.4901,10
3090,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Pharmaceuticals and Chemicals,457.737,2000
3091,23_1,2021-07-01,6327,135986699,6743,148708243,Nalgonda,Jul,Q2,2021,4124,886,6,115,3684,538,129,359,421,4421,637,73,4951,180,4597,534,Agro based incl Cold Storages,3.81,41
3092,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Food Processing,0.21,8
3093,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Engineering,2.7106,39
3094,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Plastic and Rubber,2.6667,21
3095,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Pharmaceuticals and Chemicals,346.7442,1887
3096,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Granite and Stone Crushing,0.7,5
3097,23_3,2021-07-01,6733,147871036,7041,150448956,Yadadri Bhuvanagiri,Jul,Q2,2021,2253,491,6,51,1911,388,56,202,244,2353,400,48,2673,128,2518,283,Others,1.5185,10
3098,20_1,2021-07-01,3489,96441709,3621,96311428,Karimnagar,Jul,Q2,2021,2310,411,26,8,1976,469,20,149,141,2243,439,73,2597,158,2598,157,Agro based incl Cold Storages,0.225,8
3099,20_1,2021-07-01,3489,96441709,3621,96311428,Karimnagar,Jul,Q2,2021,2310,411,26,8,1976,469,20,149,141,2243,439,73,2597,158,2598,157,Beverages,0.105,3
3100,20_1,2021-07-01,3489,96441709,3621,96311428,Karimnagar,Jul,Q2,2021,2310,411,26,8,1976,469,20,149,141,2243,439,73,2597,158,2598,157,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.079,14
